Video_path,label
data_temporal/train_root/real_contempt/N2C_Laura.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Asif.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Iiris.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Lukas.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Kirill.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Pejman.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Alena.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_age.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Pavel.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_sinle.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Polina.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Andreas.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Vladimir.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Darwin.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Alexander.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Ivan.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Anton.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Sameer.mp4,real_contempt
data_temporal/train_root/real_sad/N2S_Darwin.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Sameer.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Alexander.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Ivan.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Polina.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Anton.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Aleksander Makarov.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Roxanne.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Alena.mp4,real_sad
data_temporal/train_root/real_sad/N2S_age.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Kirill.mp4,real_sad
data_temporal/train_root/real_sad/n2s_Pejman.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Richard.mp4,real_sad
data_temporal/train_root/real_sad/N2S_sinle.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Pavel.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Yeh.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Asif.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Mate.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Lukas.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Victor.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Laura.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Iiris.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Hassan.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Vladimir.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Karl Gregori.mp4,real_sad
data_temporal/train_root/real_sad/N2S_anee.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Reena.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Remo.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Laura Jogede.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Karl.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Toyib.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Rezwan.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Andreas.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Lembit.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Ahmed.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Mari-liis.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Laur.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Nina.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Francisca.mp4,real_sad
data_temporal/train_root/real_sad/N2S_Elmar.mp4,real_sad
data_temporal/train_root/fake_angry/H2N2A_Darwin.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Sameer.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Francisca.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Polina.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Anton.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Karl.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Laura Jogede.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Alena.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Mari-liis.mp4,fake_angry
data_temporal/train_root/fake_angry/h2n2a_Pejman.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Kirill.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_sinle.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Karl Gregori.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Pavel.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Vladimir.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Lukas.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Victor.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Iiris.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Laura.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Hassan.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Richard.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Nina.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Reena.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Laur.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Roxanne.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_age.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Toyib.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Ivan.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Aleksander Makarov.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Rezwan.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Lembit.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Ahmed.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Asif.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Mate.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Alexander.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Andreas.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Remo.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_anee.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Elmar.mp4,fake_angry
data_temporal/train_root/fake_angry/H2N2A_Yeh.mp4,fake_angry
